Time,Amplitude
0.00030999999999981,0.075
0.00232999999999972,-0.025
0.00438999999999989,0.325
0.00638000000000005,0.025
0.00843999999999978,0.175
0.0103299999999997,-0.025
0.01233,-0.025
0.0143900000000001,0.275
0.01633,-0.025
0.0183299999999997,-0.025
0.0203500000000001,0.075
0.0224099999999998,0.225
0.0243599999999997,0.175
0.0263999999999998,0.125
0.0283899999999999,0.175
0.0303800000000001,0.025
0.0323799999999999,0.025
0.0343800000000001,0.025
0.0364299999999997,0.175
0.03843,0.075
0.0403799999999999,0.025
0.0424500000000001,0.275
0.0443799999999999,0.025
0.0464500000000001,0.275
0.0484299999999998,0.125
0.0503999999999998,0.125
0.0524399999999998,0.125
0.0543800000000001,0.025
0.05674,0.275
0.0582799999999999,-0.125
0.0606,0.275
0.0625299999999998,0.175
0.0644999999999998,0.175
0.06643,0.075
0.0682299999999998,-0.125
0.0703800000000001,0.025
0.0723500000000001,0.025
0.0745399999999998,0.225
0.0763400000000001,0.025
0.0786799999999999,0.325
0.0803400000000001,0.025
0.0826899999999999,0.375
0.08433,0.025
0.0865800000000001,0.225
0.0885799999999999,0.375
0.0903299999999998,0.075
0.0924399999999999,0.125
0.0945399999999998,0.225
0.0964299999999998,0.075
0.0982799999999999,-0.075
0.10048,0.125
0.10228,-0.075
0.10443,0.075
0.10648,0.125
0.10845,0.075
0.11033,-0.025
0.11238,0.025
0.11413,-0.225
0.11628,0.025
0.11853,0.175
0.12044,0.175
0.12253,0.175
0.1244,0.125
0.1266,0.025
0.12845,0.275
0.13036,0.175
0.13254,0.175
0.13445,0.125
0.13638,0.025
0.13823,-0.125
0.14045,0.725
0.14233,-0.025
0.14448,0.175
0.14638,0.025
0.14843,0.125
0.15039,0.275
0.15233,-0.025
0.15436,0.075
0.1565,0.575
0.15843,0.075
0.16046,0.125
0.16238,0.025
0.16439,0.075
0.16638,0.025
0.16843,0.125
0.17044,0.225
0.17244,0.175
0.1746,0.125
0.17633,-0.025
0.17848,0.125
0.18043,0.075
0.1823,-0.025
0.18433,-0.025
0.18655,0.225
0.18823,-0.125
0.19054,0.375
0.1923,-0.025
0.19438,0.175
0.19633,-0.025
0.19823,-0.025
0.20048,0.125
0.20218,-0.175
0.20459,0.225
0.20638,-0.025
0.2084,0.125
0.21043,0.075
0.21245,0.175
0.21453,0.325
0.21643,0.025
0.21853,0.175
0.22049,0.175
0.22234,0.025
0.22448,0.125
0.22643,0.075
0.22838,0.025
0.23039,0.175
0.23235,0.025
0.23438,0.025
0.23633,-0.025
0.23848,0.125
0.24038,0.025
0.2424,0.075
0.24443,0.075
0.24646,0.375
0.24833,-0.025
0.25038,0.025
0.25238,0.025
0.25446,0.275
0.25633,-0.025
0.25838,0.025
0.26033,-0.025
0.26233,-0.025
0.2645,0.675
0.26639,0.075
0.26845,0.175
0.27038,0.025
0.27238,0.025
0.27448,0.175
0.27633,-0.025
0.27844,0.175
0.28038,0.025
0.28243,0.175
0.28438,0.025
0.28638,0.025
0.28838,0.025
0.29038,0.025
0.29243,0.225
0.29458,0.225
0.29653,0.175
0.2984,0.075
0.30043,0.075
0.30213,-0.225
0.3047,0.375
0.30638,0.025
0.30848,0.125
0.31023,-0.125
0.31248,0.375
0.31424,-0.075
0.31643,0.075
0.31834,0.075
0.32026,0.025
0.32263,0.325
0.32439,-0.075
0.32658,0.225
0.32833,-0.025
0.33038,0.025
0.33259,0.275
0.33439,0.175
0.33644,0.325
0.33838,0.075
0.34063,0.225
0.34243,0.075
0.34434,0.225
0.34649,0.175
0.34834,0.075
0.35043,0.125
0.35243,0.075
0.3545,-0.025
0.35653,0.125
0.35848,-0.025
0.36043,0.075
0.3625,0.225
0.36438,0.125
0.36643,0.075
0.36838,0.025
0.3704,0.175
0.37253,0.175
0.37443,0.025
0.37643,0.075
0.37839,0.075
0.38058,0.075
0.38253,0.175
0.38444,0.225
0.38649,0.175
0.38844,0.125
0.3905,0.275
0.39239,0.125
0.39443,0.075
0.3965,0.175
0.39834,0.075
0.40049,0.475
0.40238,0.025
0.40438,0.025
0.40638,0.075
0.40843,0.175
0.41046,0.225
0.4124,0.225
0.4144,0.075
0.41633,-0.025
0.41838,0.025
0.42044,0.275
0.42241,0.175
0.42444,0.125
0.42655,0.275
0.42849,0.175
0.4304,0.225
0.43245,0.125
0.43433,-0.025
0.4364,0.125
0.43835,0.025
0.44035,0.075
0.4424,0.175
0.44433,-0.025
0.44645,0.425
0.4485,0.175
0.45043,0.125
0.45248,0.125
0.45444,0.225
0.45644,0.275
0.45838,0.025
0.4604,0.225
0.46238,0.025
0.46433,0.025
0.46633,-0.025
0.46834,0.025
0.47038,0.025
0.47241,0.075
0.47445,0.275
0.47646,0.175
0.47838,0.025
0.48038,0.025
0.48245,0.225
0.48438,0.025
0.48646,0.225
0.4884,0.075
0.4904,0.325
0.4924,0.175
0.4944,0.075
0.49639,0.075
0.4984,0.175
0.50045,0.275
0.5024,0.125
0.50445,0.225
0.50645,0.175
0.5084,0.125
0.5104,0.175
0.51245,0.225
0.51438,0.025
0.51643,0.075
0.51835,0.125
0.52043,0.075
0.52241,0.125
0.52441,0.225
0.52659,0.275
0.52828,-0.075
0.53058,0.125
0.53235,0.025
0.53448,0.025
0.53624,-0.025
0.53848,0.125
0.54028,-0.075
0.54243,0.075
0.54429,0.025
0.54623,-0.125
0.54819,-0.075
0.55068,0.375
0.55263,0.225
0.5545,0.175
0.55643,0.075
0.55823,-0.125
0.56033,-0.025
0.56238,0.025
0.56445,0.575
0.56663,0.275
0.56834,0.025
0.57063,0.375
0.57248,0.125
0.57459,0.175
0.57653,0.175
0.57839,0.125
0.58055,0.325
0.58246,0.125
0.5844,0.075
0.58635,0.175
0.58844,0.275
0.59023,-0.125
0.59236,0.225
0.59448,0.125
0.59638,0.025
0.59838,0.025
0.60043,0.075
0.60231,-0.025
0.60428,-0.075
0.60653,0.175
0.60834,0.025
0.61053,0.175
0.61239,0.075
0.61433,-0.025
0.61645,0.175
0.61836,0.075
0.62053,0.175
0.62248,0.125
0.62439,0.075
0.62635,0.125
0.62828,-0.075
0.63041,0.175
0.63243,0.075
0.63438,0.025
0.63638,0.025
0.6384,0.225
0.64034,0.075
0.64233,-0.025
0.64445,0.275
0.64655,0.525
0.64855,0.225
0.65033,-0.025
0.65238,0.025
0.65433,-0.025
0.65633,-0.025
0.65833,-0.025
0.66043,0.075
0.66248,0.125
0.66428,-0.075
0.66648,0.125
0.6684,0.075
0.67043,0.075
0.67243,0.125
0.67434,0.075
0.6764,0.125
0.67839,0.125
0.68028,-0.075
0.68245,0.175
0.68443,0.075
0.68638,0.025
0.68838,0.025
0.69039,0.125
0.69233,-0.025
0.69438,0.025
0.69648,0.125
