Time,Amplitude
0.20857,0.025
0.21052,-0.025
0.21262,0.075
0.21447,-0.075
0.21663,0.125
0.2186,0.175
0.22058,0.075
0.22269,0.175
0.22457,0.025
0.22642,-0.125
0.22869,0.325
0.23057,0.025
0.23262,0.075
0.23452,-0.025
0.23664,0.225
0.23854,0.025
0.24062,0.075
0.24262,0.075
0.24452,-0.025
0.24657,0.025
0.24868,0.375
0.25047,-0.075
0.25273,0.275
0.25464,0.175
0.25647,-0.075
0.2586,0.125
0.26069,0.275
0.26258,0.275
0.26469,0.175
0.26664,0.275
0.26847,-0.075
0.27057,0.025
0.27274,0.225
0.27454,0.025
0.27657,0.025
0.27857,0.025
0.28052,-0.025
0.28264,0.175
0.28469,0.175
0.28647,-0.075
0.28852,-0.025
0.29068,0.175
0.29264,0.275
0.29457,0.025
0.29669,0.175
0.29847,-0.075
0.30065,0.275
0.30267,0.125
0.30457,0.025
0.30647,-0.075
0.30868,0.375
0.31059,0.175
0.31257,0.025
0.31468,0.225
0.31658,0.125
0.31847,-0.075
0.32062,0.075
0.32257,0.025
0.32457,0.025
0.32659,0.075
0.32858,0.175
0.33052,-0.025
0.33273,0.225
0.33459,0.175
0.33654,0.225
0.33857,0.025
0.34064,0.275
0.34259,0.175
0.34462,0.075
0.34659,0.175
0.34858,0.175
0.35062,0.075
0.35263,0.225
0.35458,0.125
0.35664,0.275
0.35859,0.175
0.36057,0.025
0.36264,0.175
0.36465,0.175
0.3666,0.125
0.36857,0.025
0.3706,0.225
0.37263,0.125
0.37458,0.225
0.37657,0.025
0.37857,0.025
0.38059,0.125
0.38259,0.125
0.38462,0.075
0.38652,-0.025
0.38859,0.175
0.39064,0.175
0.39252,-0.025
0.39463,0.175
0.39669,0.325
0.39858,0.225
0.40062,0.075
0.4027,0.275
0.40464,0.175
0.40659,0.075
0.40862,0.075
0.41065,0.125
0.41262,0.075
0.41463,0.275
0.41658,0.175
0.41863,0.225
0.42077,0.225
0.42262,0.075
0.42465,0.225
0.42667,0.125
0.42865,0.225
0.43077,0.225
0.43262,0.075
0.43459,0.075
0.43668,0.375
0.43862,0.075
0.44062,0.075
0.4425,0.075
0.44458,0.125
0.44662,0.075
0.44857,0.025
0.45044,-0.075
0.45247,-0.075
0.45454,0.075
0.45657,0.025
0.45868,0.275
0.46067,0.125
0.4625,-0.025
0.46478,0.375
0.4668,0.275
0.46847,-0.075
0.47074,0.525
0.47247,-0.075
0.47467,0.125
0.47667,0.125
0.47852,-0.025
0.48045,0.025
0.48265,0.225
0.48462,0.075
0.48659,0.125
0.48844,0.025
0.49052,-0.025
0.4927,0.325
0.49444,0.025
0.49653,0.075
0.49838,0.025
0.50092,0.375
0.50252,-0.025
0.5048,0.225
0.50644,0.075
0.50892,0.375
0.51059,0.225
0.51245,-0.075
0.5146,0.075
0.51692,0.375
0.51865,0.175
0.52042,-0.125
0.52247,-0.075
0.52437,-0.175
0.52682,0.275
0.52837,-0.175
0.53032,-0.225
0.53249,0.075
0.53502,0.475
0.53655,0.225
0.53832,-0.225
0.54042,-0.125
0.54293,0.525
0.54477,0.225
0.54637,-0.175
0.54832,-0.225
0.55062,0.075
0.5529,0.525
0.55442,-0.125
0.55632,-0.225
0.55837,-0.175
0.56075,0.225
0.5627,0.275
0.56437,-0.175
0.56638,0.075
0.56872,0.175
0.57078,0.425
0.57248,0.075
0.57452,-0.025
0.57665,0.325
0.57862,0.075
0.58059,0.225
0.58249,0.025
0.58453,0.225
0.58674,0.325
0.58858,0.075
0.59042,-0.125
0.59262,0.075
0.59477,0.225
0.59659,0.225
0.59847,-0.075
0.60069,0.175
0.60279,0.375
0.60479,0.275
0.60637,-0.175
0.60857,0.025
0.61085,0.325
0.61277,0.225
0.61447,-0.075
0.61637,-0.175
0.61867,0.125
0.62073,0.425
0.62257,0.025
0.62434,-0.075
0.62652,-0.025
0.62877,0.225
0.63068,0.325
0.63232,-0.225
0.63447,-0.075
0.63657,0.025
0.63877,0.225
0.64057,0.025
0.64259,0.425
0.64469,0.225
0.64662,0.075
0.64864,0.325
0.65057,0.025
0.65269,0.175
0.65455,0.025
0.65657,0.025
0.65852,-0.025
0.66047,-0.075
0.66258,0.075
0.66457,0.025
0.66637,-0.175
0.66862,0.075
0.67077,0.225
0.67237,-0.175
0.67457,0.025
0.67675,0.225
0.67872,0.175
0.68078,0.225
0.68255,0.025
0.68442,-0.125
0.68672,0.175
0.68877,0.225
0.6905,0.025
0.69249,0.025
0.69464,0.175
0.69664,0.125
0.69862,0.075
0.70064,0.125
0.70247,-0.075
0.70463,0.175
0.70668,0.375
0.70858,0.175
0.71037,-0.175
0.71247,-0.075
0.71462,0.075
0.71667,0.125
0.71877,0.225
0.72037,-0.175
0.72255,0.025
0.72464,0.275
0.72667,0.125
0.72849,0.125
0.73052,-0.025
0.73248,0.025
0.73457,0.025
0.73677,0.225
0.73859,0.325
0.74055,0.025
0.7427,0.275
0.74467,0.125
0.74662,0.075
0.74864,0.175
0.75052,-0.025
0.75252,-0.025
0.75475,0.225
0.75669,0.425
0.75852,-0.025
0.7605,-0.025
0.76255,0.025
0.76462,0.075
0.76682,0.275
0.76863,0.175
0.77063,0.225
0.77252,-0.025
0.77472,0.175
0.77677,0.225
0.77867,0.125
0.78058,0.075
0.78269,0.225
0.78485,0.425
0.78664,0.175
0.78848,-0.025
0.79037,-0.175
0.79247,-0.075
0.79482,0.275
0.79645,-0.075
0.79852,-0.025
0.80057,0.025
0.80277,0.225
0.80469,0.225
0.80667,0.125
0.80847,-0.075
0.81072,0.175
0.81265,0.125
0.81459,0.125
0.81632,-0.225
0.81858,0.125
0.82059,0.075
0.82247,-0.075
0.82459,0.125
0.82637,-0.175
0.82863,0.175
0.83047,-0.075
0.83262,0.075
0.83462,0.075
0.8369,0.475
0.83847,-0.075
0.84059,0.225
0.84268,0.225
0.84482,0.275
0.84662,0.075
0.8486,0.125
0.85042,-0.125
0.85269,0.175
0.85482,0.275
0.85649,0.075
0.85852,-0.025
0.86057,0.025
0.86279,0.275
0.8646,0.075
0.86659,0.375
0.86842,-0.125
0.87073,0.225
0.87277,0.225
0.87457,0.025
0.87652,-0.025
0.87859,0.075
0.88072,0.175
0.8828,0.375
0.8846,0.525
0.88657,0.025
0.88874,0.425
0.89068,0.175
0.89275,0.275
0.89457,0.025
0.8966,0.075
0.89852,-0.025
0.90068,0.175
0.90262,0.075
0.90468,0.175
0.90657,0.025
0.90847,-0.075
0.9107,0.225
0.91279,0.375
0.91472,0.175
0.91667,0.125
0.91857,0.025
0.92067,0.125
0.92275,0.275
0.92473,0.275
0.9264,-0.075
0.92852,-0.025
0.93073,0.325
0.93267,0.125
0.9346,0.175
0.93647,-0.075
0.93852,-0.025
0.94067,0.125
0.94272,0.175
0.94457,0.025
0.94647,-0.075
0.94863,0.175
0.9507,0.375
0.95272,0.175
0.95469,0.375
0.95645,0.025
0.95874,0.375
0.96072,0.175
0.96273,0.275
0.96465,0.375
0.96652,-0.025
0.96857,0.025
0.97075,0.275
0.97279,0.275
0.97448,0.275
0.97652,-0.025
0.97863,0.175
0.98068,0.175
0.98263,0.525
0.98447,-0.075
0.98645,-0.025
0.98877,0.225
0.99068,0.325
0.99272,0.175
0.99437,-0.175
0.99659,0.175
0.99867,0.125
