Time,Amplitude
7.00000000000145e-05,-0.277
0.000169999999999781,-0.247
0.000269999999999992,-0.175
0.000379999999999825,-0.059
0.000480000000000036,-0.067
0.000579999999999803,-0.111
0.000680000000000014,-0.095
0.000779999999999781,-0.073
0.000879999999999992,-0.083
0.000979999999999759,-0.027
0.00107999999999997,0.029
0.00117999999999974,-0.015
0.00127999999999995,-0.007
0.00137999999999971,-0.039
0.00147999999999993,-0.025
0.00158000000000014,-0.097
0.0016799999999999,-0.047
0.00178000000000011,-0.087
0.00187999999999988,-0.095
0.00198000000000009,-0.067
0.00207999999999986,-0.091
0.00218000000000007,-0.055
0.00227999999999984,-0.059
0.00238000000000005,-0.041
0.00247999999999982,-0.057
0.00258000000000003,-0.039
0.00267999999999979,-0.043
0.00278,-0.047
0.00287999999999977,-0.045
0.00297999999999998,-0.091
0.00307999999999975,-0.111
0.00317999999999996,-0.111
0.00327999999999973,-0.027
0.00337999999999994,-0.065
0.00348000000000015,-0.091
0.00356999999999985,-0.131
0.00368000000000013,-0.081
0.00377999999999989,-0.075
0.00388000000000011,-0.053
0.00397999999999987,-0.031
0.00408000000000008,-0.057
0.00417999999999985,-0.067
0.00428000000000006,-0.037
0.00437999999999983,-0.059
0.00448000000000004,-0.093
0.00456999999999974,-0.157
0.00466999999999995,-0.095
0.00476999999999972,-0.141
0.00486999999999993,-0.135
0.00497000000000014,-0.139
0.00507999999999997,-0.039
0.00517999999999974,0.007
0.00527999999999995,0.019
0.00537999999999972,0.049
0.00547999999999993,0.063
0.00558000000000014,0.021
0.00567999999999991,0.005
0.00578000000000012,-0.011
0.00587999999999989,0.005
0.0059800000000001,0.009
0.00607999999999986,0.009
0.00618000000000007,-0.043
0.00627999999999984,-0.047
0.00638000000000005,-0.059
0.00647999999999982,-0.063
0.00658000000000003,-0.047
0.0066799999999998,-0.015
0.00678000000000001,0.005
0.00687999999999978,-0.031
0.00697999999999999,-0.049
0.00707999999999975,-0.043
0.00717999999999996,-0.033
0.00727999999999973,-0.069
0.00736999999999988,-0.091
0.00748000000000015,-0.047
0.00757999999999992,-0.079
0.00768000000000013,-0.063
0.0077799999999999,-0.023
0.00788000000000011,-0.009
0.00796999999999981,-0.095
0.00808000000000009,-0.065
0.00817999999999985,-0.031
0.00828000000000007,-0.045
0.00837999999999983,-0.049
0.00848000000000004,-0.047
0.00857999999999981,-0.063
0.00868000000000002,-0.071
0.00877999999999979,-0.059
0.00888,-0.045
0.00897999999999977,-0.013
0.00907999999999998,0.025
0.00917999999999974,-0.009
0.00927999999999995,0.015
0.00937999999999972,-0.049
0.00947999999999993,-0.029
0.00958000000000014,-0.005
0.00967999999999991,0.001
0.00978000000000012,0.001
0.00987999999999989,-0.011
0.0099800000000001,-0.001
0.0100799999999999,-0.007
0.0101800000000001,0.013
0.0102799999999998,0.015
0.0103800000000001,-0.031
0.0104799999999998,-0.047
0.01058,-0.039
0.0106799999999998,-0.037
0.01078,-0.097
0.0108799999999998,-0.085
0.01098,-0.043
0.0110799999999998,-0.017
0.01118,-0.035
0.0112799999999997,0.015
0.0113799999999999,-0.009
0.0114799999999997,-0.067
0.0115799999999999,-0.037
0.0116800000000001,-0.063
0.0117799999999999,-0.051
0.01187,-0.155
0.0119699999999998,-0.155
0.01207,-0.189
0.0121699999999998,-0.215
0.01227,-0.135
0.0123799999999998,-0.093
0.01248,-0.081
0.0125799999999998,-0.081
0.01268,-0.015
0.0127799999999998,-0.067
0.01288,-0.039
0.0129799999999998,-0.023
0.01308,-0.015
0.0131799999999997,0.015
0.01328,0.005
0.0133799999999997,-0.031
0.0134799999999999,-0.071
0.0135800000000001,-0.061
0.0136799999999999,-0.105
0.0137700000000001,-0.141
0.0138799999999999,-0.103
0.0139800000000001,-0.107
0.0140699999999998,-0.131
0.0141800000000001,-0.091
0.0142799999999998,-0.047
0.0143800000000001,-0.043
0.0144799999999998,0.037
0.01458,0.041
0.0146799999999998,0.053
0.01478,0.061
0.0148899999999998,0.113
0.01498,0.033
0.0150799999999998,-0.043
0.01518,-0.079
0.0152700000000001,-0.095
0.0153699999999999,-0.145
0.0154700000000001,-0.151
0.0155699999999999,-0.193
0.0156700000000001,-0.209
0.0157699999999998,-0.147
0.0158800000000001,-0.041
0.0159799999999999,-0.011
0.0160800000000001,0.013
0.0161799999999999,0.009
0.0162800000000001,0.005
0.0163799999999998,0.015
0.0164800000000001,0.017
0.0165799999999998,0.019
0.01667,-0.083
0.0167699999999997,-0.109
0.0168699999999999,-0.147
0.0169700000000002,-0.141
0.0170699999999999,-0.103
0.0171799999999998,-0.043
0.0172699999999999,-0.111
0.0173700000000001,-0.173
0.0174699999999999,-0.113
0.0175800000000002,-0.045
0.0176799999999999,-0.017
0.0177800000000001,0.015
0.0178799999999999,0.037
0.0179800000000001,0.019
0.0180799999999999,0.033
0.0181800000000001,0.067
0.0182799999999999,0.053
0.0183800000000001,0.035
0.0184799999999998,0.001
0.01858,-0.037
0.0186799999999998,-0.059
0.01878,-0.065
0.0188799999999998,-0.109
0.0189699999999999,-0.177
0.0190700000000001,-0.237
0.0191699999999999,-0.231
0.0192700000000001,-0.193
0.0193699999999999,-0.143
0.0194799999999997,-0.127
0.0195799999999999,-0.111
0.0196800000000001,-0.017
0.0197799999999999,-0.001
0.0198800000000001,0.013
0.0199799999999999,0.041
0.0200800000000001,-0.007
0.0201799999999999,-0.043
0.0202800000000001,-0.039
0.0203799999999998,-0.067
0.0204800000000001,-0.079
0.0205799999999998,-0.111
0.02068,-0.129
0.0207699999999997,-0.235
