#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B03262
#Date Time: 2025-06-19 10:54:06.150
#Sample rate: 40000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: -2 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 10 mV/div Offset: 22 mV Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 100 Hz
#Period: 10 ms
#Amplitude: 10 mV
#Offset: -10 mV
#Symmetry: 50 %
#Phase: 0
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: ON
#Voltage: -3.3 V

Time (s),Channel 1 (V),Channel 2 (V)
0.0001499999999999974,-0.001825263154649891,1.185349533281139
0.0001750000000000085,-0.002162125526857575,1.181991290562514
0.0002000000000000057,-0.001825263154649891,1.178633047843892
0.000225000000000003,-0.001825263154649891,1.175274805125269
0.0002500000000000002,-0.001825263154649891,1.171916562406645
0.0002749999999999975,-0.001825263154649891,1.168894143959884
0.0003000000000000086,-0.001825263154649891,1.16553590124126
0.0003250000000000058,-0.001825263154649891,1.162177658522638
0.0003500000000000031,-0.002162125526857728,1.159155240075877
0.0003750000000000003,-0.001825263154649891,1.155461173085391
0.0003999999999999976,-0.001825263154649891,1.15243875463863
0.0004250000000000087,-0.002162125526857728,1.149416336191868
0.000450000000000006,-0.002162125526857728,1.146393917745108
0.0004750000000000032,-0.001825263154649891,1.143035675026485
0.0005000000000000004,-0.002162125526857728,1.140013256579724
0.0005249999999999977,-0.002162125526857728,1.1366550138611
0.0005500000000000088,-0.002162125526857728,1.133632595414338
0.0005750000000000061,-0.002162125526857728,1.130274352695716
0.0006000000000000033,-0.002162125526857728,1.127251934248955
0.0006250000000000006,-0.001825263154649891,1.124229515802194
0.0006499999999999978,-0.002162125526857728,1.121207097355433
0.0006750000000000089,-0.002162125526857882,1.11818467890867
0.0007000000000000062,-0.00249898789906557,1.115162260461911
0.0007250000000000034,-0.002162125526857728,1.11213984201515
0.0007500000000000007,-0.002162125526857728,1.109117423568389
0.0007749999999999979,-0.002162125526857728,1.106095005121628
0.000800000000000009,-0.002498987899065417,1.103072586674865
0.0008250000000000063,-0.002162125526857728,1.100050168228106
0.0008500000000000035,-0.002162125526857728,1.097027749781345
0.0008750000000000008,-0.002162125526857728,1.094005331334584
0.000899999999999998,-0.002162125526857728,1.090982912887823
0.0009250000000000091,-0.001825263154649891,1.08796049444106
0.0009500000000000064,-0.001825263154649891,1.084938075994301
0.0009750000000000036,-0.001825263154649891,1.08191565754754
0.001000000000000001,-0.001825263154649891,1.078893239100779
0.001024999999999998,-0.001825263154649891,1.07620664492588
0.001049999999999995,-0.001825263154649891,1.07318422647912
0.001075000000000007,-0.001825263154649891,1.070161808032358
0.001100000000000004,-0.002162125526857728,1.067139389585597
0.001125000000000001,-0.002162125526857728,1.064116971138836
0.001149999999999998,-0.002162125526857728,1.061094552692075
0.001174999999999995,-0.001825263154650044,1.058072134245315
0.001200000000000007,-0.001825263154649891,1.055049715798553
0.001225000000000004,-0.002162125526857728,1.052363121623654
0.001250000000000001,-0.002162125526857728,1.049004878905031
0.001274999999999998,-0.002162125526857728,1.046318284730132
0.001299999999999996,-0.002162125526857728,1.043295866283373
0.001325000000000007,-0.00249898789906557,1.040609272108473
0.001350000000000004,-0.00249898789906557,1.037922677933574
0.001375000000000001,-0.00249898789906557,1.034900259486813
0.001399999999999998,-0.002162125526857728,1.032213665311914
0.001424999999999996,-0.002498987899065417,1.029191246865155
0.001450000000000007,-0.00249898789906557,1.026840476962117
0.001475000000000004,-0.002162125526857728,1.023818058515356
0.001500000000000001,-0.00249898789906557,1.021131464340457
0.001524999999999999,-0.00249898789906557,1.018444870165559
0.001549999999999996,-0.002162125526857882,1.015758275990661
0.001575000000000007,-0.002162125526857728,1.013071681815761
0.001600000000000004,-0.002162125526857728,1.010049263369
0.001625000000000001,-0.002162125526857728,1.007362669194102
0.001649999999999999,-0.002162125526857728,1.004676075019203
0.001674999999999996,-0.002498987899065417,1.001653656572443
0.001700000000000007,-0.002162125526857728,0.998967062397543
0.001725000000000004,-0.002162125526857728,0.9966162924945067
0.001750000000000002,-0.001825263154649891,0.9935938740477457
0.001774999999999999,-0.001825263154649891,0.990907279872847
0.001799999999999996,-0.001825263154649891,0.9882206856979495
0.001825000000000007,-0.001825263154649891,0.9855340915230496
0.001850000000000004,-0.001825263154649891,0.9825116730762886
0.001875000000000002,-0.001825263154649891,0.9798250789013899
0.001899999999999999,-0.001825263154649891,0.9771384847264912
0.001924999999999996,-0.001825263154649891,0.9741160662797316
0.001950000000000007,-0.001825263154649891,0.9714294721048315
0.001975000000000005,-0.002162125526857728,0.9690787022017953
0.002000000000000002,-0.00249898789906557,0.9660562837550342
0.002024999999999999,-0.001825263154649891,0.9637055138519979
0.002049999999999996,-0.002162125526857575,0.9610189196771004
0.002075000000000007,-0.002162125526857728,0.9583323255022005
0.002100000000000005,-0.002162125526857728,0.9556457313273018
0.002125000000000002,-0.002162125526857728,0.9529591371524032
0.002149999999999999,-0.002162125526857728,0.9509441915212291
0.002174999999999996,-0.002162125526857728,0.9479217730744695
0.002200000000000008,-0.002162125526857728,0.9455710031714318
0.002225000000000005,-0.002162125526857728,0.9428844089965331
0.002250000000000002,-0.002162125526857728,0.9405336390934967
0.002274999999999999,-0.002162125526857728,0.9378470449185982
0.002299999999999996,-0.002498987899065417,0.9351604507437007
0.002325000000000008,-0.002162125526857728,0.9324738565688008
0.002350000000000005,-0.002162125526857728,0.9301230866657644
0.002375000000000002,-0.002162125526857728,0.9274364924908658
0.002399999999999999,-0.00249898789906557,0.9247498983159671
0.002424999999999997,-0.002162125526857728,0.9223991284129307
0.002450000000000008,-0.002162125526857728,0.919712534238032
0.002475000000000005,-0.002162125526857728,0.9173617643349957
0.002500000000000002,-0.001825263154649891,0.914675170160097
0.002524999999999999,-0.001825263154649891,0.9119885759851983
0.002549999999999997,-0.002162125526857728,0.909637806082162
0.002575000000000008,-0.002162125526857728,0.9069512119072634
0.002600000000000005,-0.002162125526857728,0.904600442004227
0.002625000000000002,-0.002162125526857728,0.9022496721011907
0.00265,-0.002162125526857728,0.8998989021981543
0.002674999999999997,-0.001488400782442049,0.8972123080232556
0.002700000000000008,-0.002162125526857728,0.894525713848357
0.002725000000000005,-0.001825263154649891,0.8918391196734583
0.002750000000000002,-0.002162125526857728,0.8894883497704219
0.002775,-0.002162125526857728,0.8871375798673856
0.002799999999999997,-0.002162125526857728,0.8847868099643492
0.002825000000000008,-0.002162125526857728,0.8821002157894494
0.002850000000000005,-0.002162125526857728,0.8797494458864142
0.002875000000000003,-0.00249898789906557,0.8773986759833778
0.0029,-0.002162125526857728,0.8750479060803416
0.002924999999999997,-0.002162125526857728,0.8723613119054429
0.002950000000000008,-0.002498987899065417,0.8700105420024055
0.002975000000000005,-0.002162125526857728,0.8676597720993702
0.003000000000000003,-0.002162125526857728,0.8653090021963339
0.003025,-0.002162125526857728,0.8629582322932975
0.003049999999999997,-0.002162125526857728,0.8606074623902612
0.003075000000000008,-0.002162125526857728,0.8585925167590859
0.003100000000000006,-0.002162125526857728,0.8559059225841885
0.003125000000000003,-0.00249898789906557,0.8535551526811521
0.00315,-0.002162125526857728,0.8512043827781158
0.003174999999999997,-0.001825263154649891,0.8485177886032171
0.003200000000000008,-0.002162125526857575,0.8461670187001799
0.003225000000000006,-0.001825263154649891,0.8441520730690067
0.003250000000000003,-0.002162125526857728,0.8414654788941081
0.003275,-0.002162125526857728,0.8394505332629341
0.003299999999999997,-0.002162125526857728,0.8370997633598978
0.003325000000000009,-0.002162125526857728,0.8347489934568603
0.003350000000000006,-0.002162125526857728,0.8323982235538251
0.003375000000000003,-0.002162125526857728,0.8300474536507887
0.0034,-0.002162125526857728,0.8276966837477524
0.003424999999999997,-0.001825263154649891,0.8256817381165783
0.003450000000000009,-0.001825263154649891,0.8229951439416786
0.003475000000000006,-0.001825263154649891,0.8206443740386433
0.003500000000000003,-0.002162125526857728,0.818293604135607
0.003525,-0.002162125526857728,0.816278658504433
0.003549999999999998,-0.001825263154649891,0.8139278886013966
0.003575000000000009,-0.001825263154649891,0.8115771186983592
0.003600000000000006,-0.001825263154649891,0.809226348795324
0.003625000000000003,-0.001825263154649891,0.8068755788922877
0.00365,-0.002162125526857728,0.8045248089892513
0.003674999999999998,-0.002162125526857728,0.8025098633580773
0.003700000000000009,-0.002162125526857575,0.8001590934550398
0.003725000000000006,-0.001825263154649891,0.7978083235520046
0.003750000000000003,-0.001825263154649891,0.7957933779208306
0.003775000000000001,-0.002162125526857728,0.7931067837459319
0.003799999999999998,-0.002162125526857728,0.7907560138428955
0.003825000000000009,-0.002162125526857728,0.7887410682117206
0.003850000000000006,-0.002162125526857728,0.7867261225805475
0.003875000000000003,-0.002162125526857728,0.7843753526775112
0.003900000000000001,-0.002162125526857728,0.7823604070463372
0.003924999999999998,-0.002162125526857728,0.7800096371433008
0.003950000000000009,-0.002162125526857728,0.7779946915121257
0.003975000000000006,-0.002162125526857728,0.7756439216090905
0.004000000000000004,-0.002162125526857728,0.7736289759779165
0.004025000000000001,-0.001825263154649891,0.7712782060748802
0.004049999999999998,-0.002162125526857728,0.7692632604437062
0.004075000000000009,-0.002162125526857575,0.7669124905406689
0.004100000000000006,-0.001825263154649891,0.7648975449094958
0.004125000000000004,-0.002162125526857728,0.7628825992783218
0.004150000000000001,-0.002162125526857728,0.7605318293752854
0.004174999999999998,-0.002162125526857728,0.7585168837441114
0.004199999999999995,-0.002162125526857728,0.7565019381129383
0.004225000000000007,-0.002162125526857728,0.7544869924817634
0.004250000000000004,-0.002162125526857728,0.7524720468505894
0.004275000000000001,-0.00249898789906557,0.7504571012194154
0.004299999999999998,-0.002162125526857728,0.748106331316379
0.004324999999999996,-0.002162125526857728,0.7464272099570681
0.004350000000000007,-0.002162125526857728,0.7440764400540311
0.004375000000000004,-0.001825263154649891,0.7420614944228571
0.004400000000000001,-0.002162125526857728,0.7400465487916831
0.004424999999999998,-0.002162125526857728,0.738031603160509
0.004449999999999996,-0.002162125526857728,0.7363524818011982
0.004475000000000007,-0.002162125526857728,0.734001711898161
0.004500000000000004,-0.002162125526857728,0.731986766266987
0.004525000000000001,-0.002162125526857728,0.729971820635813
0.004549999999999998,-0.002162125526857728,0.727956875004639
0.004574999999999996,-0.002162125526857728,0.7259419293734659
0.004600000000000007,-0.002162125526857728,0.7235911594704286
0.004625000000000004,-0.002162125526857728,0.7219120381111169
0.004650000000000001,-0.001825263154649891,0.7198970924799429
0.004674999999999999,-0.002162125526857728,0.7178821468487689
0.004699999999999996,-0.002498987899065417,0.7158672012175958
0.004725000000000007,-0.00249898789906557,0.713852255586421
0.004750000000000004,-0.002162125526857728,0.711837309955247
0.004775000000000001,-0.002162125526857728,0.709822364324073
0.004799999999999999,-0.002162125526857728,0.7078074186928989
0.004824999999999996,-0.001825263154650044,0.7057924730617258
0.004850000000000007,-0.001825263154649891,0.7037775274305509
0.004875000000000004,-0.002162125526857728,0.7017625817993769
0.004900000000000002,-0.002162125526857728,0.6997476361682029
0.004924999999999999,-0.01597348278737918,0.6990759876244782
0.004949999999999996,-0.02203700548711755,0.7024342303431
0.004975000000000007,-0.02237386785932815,0.7057924730617249
0.005000000000000004,-0.02237386785932815,0.7094865400522106
0.005025000000000002,-0.02237386785932815,0.712844782770834
0.005049999999999999,-0.02237386785932815,0.7162030254894572
0.005074999999999996,-0.02237386785932815,0.7195612682080791
0.005100000000000007,-0.02237386785932815,0.7225836866548416
0.005125000000000005,-0.02203700548712031,0.7262777536453273
0.005150000000000002,-0.02237386785932815,0.7296359963639507
0.005174999999999999,-0.02237386785932815,0.732994239082574
0.005199999999999996,-0.02237386785932815,0.7363524818011958
0.005225000000000007,-0.02237386785932815,0.7397107245198207
0.005250000000000005,-0.02237386785932815,0.7427331429665817
0.005275000000000002,-0.02237386785932815,0.7464272099570674
0.005299999999999999,-0.02237386785932815,0.7494496284038284
0.005324999999999996,-0.02237386785932815,0.7528078711224502
0.005350000000000008,-0.02203700548712031,0.7561661138410751
0.005375000000000005,-0.02203700548712031,0.7591885322878361
0.005400000000000002,-0.02203700548712031,0.7622109507345971
0.005424999999999999,-0.02170014311491247,0.7652333691813581
0.005449999999999997,-0.02203700548712016,0.7685916118999799
0.005475000000000008,-0.02203700548712031,0.7716140303467425
0.005500000000000005,-0.02203700548712031,0.7749722730653659
0.005525000000000002,-0.02237386785932815,0.7779946915121269
0.005549999999999999,-0.02203700548712031,0.7813529342307501
0.005574999999999997,-0.02203700548712031,0.7843753526775112
0.005600000000000008,-0.02203700548712031,0.7873977711242722
0.005625000000000005,-0.02170014311491247,0.7907560138428955
0.005650000000000002,-0.02203700548712031,0.7937784322896566
0.005674999999999999,-0.02203700548712031,0.7968008507364176
0.005699999999999997,-0.02203700548712031,0.7998232691831786
0.005725000000000008,-0.02203700548712031,0.8028456876299396
0.005750000000000005,-0.02203700548712031,0.8058681060767006
0.005775000000000002,-0.02237386785932815,0.8088905245234617
0.0058,-0.02203700548712031,0.8119129429702227
0.005824999999999997,-0.02237386785932815,0.8149353614169836
0.005850000000000008,-0.02237386785932815,0.8182936041356084
0.005875000000000005,-0.02237386785932815,0.821316022582368
0.005900000000000002,-0.02237386785932815,0.824338441029129
0.005925,-0.02203700548712031,0.8270250352040277
0.005949999999999997,-0.02237386785932815,0.8300474536507887
0.005975000000000008,-0.02170014311491247,0.833069872097551
0.006000000000000005,-0.02170014311491247,0.8360922905443108
0.006025000000000003,-0.02170014311491247,0.8387788847192094
0.00605,-0.02170014311491247,0.8418013031659705
0.006074999999999997,-0.02237386785932815,0.8448237216127314
0.006100000000000008,-0.02203700548712031,0.8478461400594937
0.006125000000000005,-0.02203700548712031,0.8505327342343911
0.006150000000000003,-0.02170014311491247,0.8535551526811521
0.006175,-0.02203700548712031,0.8565775711279131
0.006199999999999997,-0.02203700548712031,0.8592641653028118
0.006225000000000008,-0.02203700548712031,0.8622865837495741
0.006250000000000006,-0.02203700548712031,0.8653090021963339
0.006275000000000003,-0.02203700548712031,0.8683314206430949
0.0063,-0.02237386785932815,0.8710180148179936
0.006324999999999997,-0.02237386785932815,0.8740404332647546
0.006350000000000008,-0.02203700548712046,0.8767270274396546
0.006375000000000006,-0.02237386785932815,0.8797494458864142
0.006400000000000003,-0.02203700548712031,0.8827718643331752
0.006425,-0.02170014311491247,0.8854584585080739
0.006449999999999997,-0.02203700548712031,0.8881450526829726
0.006475000000000009,-0.02203700548712031,0.8904958225860102
0.006500000000000006,-0.02203700548712031,0.89351824103277
0.006525000000000003,-0.02203700548712031,0.896540659479531
0.00655,-0.02203700548712031,0.899563077926292
0.006574999999999998,-0.02237386785932815,0.9022496721011907
0.006600000000000009,-0.02237386785932815,0.9049362662760906
0.006625000000000006,-0.02237386785932815,0.9076228604509879
0.006650000000000003,-0.02237386785932815,0.9103094546258866
0.006675,-0.02203700548712031,0.9133318730726477
0.006699999999999998,-0.02203700548712031,0.9160184672475463
0.006725000000000009,-0.02203700548712031,0.9187050614224462
0.006750000000000006,-0.02203700548712031,0.9213916555973437
0.006775000000000003,-0.02203700548712031,0.9244140740441047
0.0068,-0.02203700548712031,0.9271006682190034
0.006824999999999998,-0.02203700548712031,0.9294514381220398
0.006850000000000009,-0.02237386785932815,0.9321380322969396
0.006875000000000006,-0.02237386785932815,0.9348246264718371
0.006900000000000003,-0.02237386785932815,0.9378470449185982
0.006925000000000001,-0.02237386785932815,0.9405336390934967
0.006949999999999998,-0.02237386785932815,0.9432202332683954
0.006975000000000009,-0.02237386785932799,0.9459068274432954
0.007000000000000006,-0.02203700548712031,0.9485934216181928
0.007025000000000003,-0.02237386785932815,0.9516158400649538
0.007050000000000001,-0.02237386785932815,0.9539666099679902
0.007074999999999998,-0.02237386785932815,0.9566532041428889
0.007100000000000009,-0.02203700548712016,0.9593397983177887
0.007125000000000006,-0.02170014311491247,0.9620263924926862
0.007150000000000004,-0.02203700548712031,0.9647129866675849
0.007175000000000001,-0.02237386785932815,0.9670637565706213
0.007199999999999998,-0.02203700548712031,0.9697503507455199
0.007225000000000009,-0.02203700548712031,0.9724369449204197
0.007250000000000006,-0.02203700548712031,0.9747877148234549
0.007275000000000004,-0.02203700548712031,0.9774743089983536
0.007300000000000001,-0.02203700548712031,0.9798250789013899
0.007324999999999998,-0.02237386785932815,0.9825116730762886
0.007349999999999995,-0.02237386785932815,0.9848624429793238
0.007375000000000007,-0.02203700548712031,0.9875490371542236
0.007400000000000004,-0.02237386785932815,0.9902356313291223
0.007425000000000001,-0.02203700548712031,0.992922225504021
0.007449999999999998,-0.02203700548712031,0.9952729954070574
0.007474999999999996,-0.02237386785932799,0.9976237653100926
0.007500000000000007,-0.02237386785932815,1.000310359484992
0.007525000000000004,-0.02237386785932815,1.002996953659891
0.007550000000000001,-0.02237386785932815,1.00568354783479
0.007574999999999998,-0.02237386785932815,1.008034317737826
0.007599999999999996,-0.02237386785932815,1.010720911912723
0.007625000000000007,-0.02170014311491247,1.013071681815761
0.007650000000000004,-0.02170014311491247,1.015422451718798
0.007675000000000001,-0.02237386785932815,1.017773221621834
0.007699999999999999,-0.02203700548712031,1.020459815796733
0.007724999999999996,-0.02203700548712031,1.022810585699768
0.007750000000000007,-0.02203700548712031,1.025497179874667
0.007775000000000004,-0.02237386785932815,1.027847949777704
0.007800000000000001,-0.02203700548712031,1.03019871968074
0.007824999999999999,-0.02237386785932815,1.032885313855639
0.007849999999999996,-0.02237386785932815,1.035236083758674
0.007875000000000007,-0.02203700548712031,1.037586853661712
0.007900000000000004,-0.02170014311491247,1.039937623564748
0.007925000000000001,-0.02203700548712031,1.042288393467784
0.007949999999999999,-0.02170014311491247,1.044639163370821
0.007974999999999996,-0.02170014311491247,1.046989933273856
0.008000000000000007,-0.02203700548712031,1.049340703176893
0.008025000000000004,-0.02237386785932815,1.052027297351792
