x,y1,y2
2.074,0.361556,0.122345
2.075,0.360869,0.123371
2.076,0.360176,0.124395
2.077,0.359477,0.125417
2.078,0.358772,0.126437
2.079,0.358062,0.127454
2.08,0.357346,0.12847
2.081,0.356624,0.129484
2.082,0.355896,0.130496
2.083,0.355163,0.131505
2.084,0.354424,0.132513
2.085,0.35368,0.133518
2.086,0.35293,0.134521
2.087,0.352174,0.135522
2.088,0.351412,0.136521
2.089,0.350645,0.137518
2.09,0.349873,0.138512
2.091,0.349094,0.139504
2.092,0.34831,0.140494
2.093,0.347521,0.141482
2.094,0.346726,0.142467
2.095,0.345925,0.14345
2.096,0.345119,0.144431
2.097,0.344307,0.14541
2.098,0.34349,0.146386
2.099,0.342668,0.14736
2.1,0.34184,0.148331
2.101,0.341006,0.1493
2.102,0.340167,0.150267
2.103,0.339322,0.151231
2.104,0.338473,0.152193
2.105,0.337617,0.153153
2.106,0.336756,0.15411
2.107,0.33589,0.155064
2.108,0.335019,0.156016
2.109,0.334142,0.156966
2.11,0.33326,0.157913
2.111,0.332372,0.158857
2.112,0.331479,0.159799
2.113,0.330581,0.160738
2.114,0.329678,0.161675
2.115,0.328769,0.162609
2.116,0.327855,0.163541
2.117,0.326936,0.16447
2.118,0.326011,0.165396
2.119,0.325082,0.16632
2.12,0.324147,0.167241
2.121,0.323207,0.168159
2.122,0.322261,0.169074
2.123,0.321311,0.169987
2.124,0.320356,0.170897
2.125,0.319395,0.171805
2.126,0.318429,0.17271
2.127,0.317458,0.173611
2.128,0.316482,0.174511
2.129,0.315501,0.175407
2.13,0.314515,0.1763
2.131,0.313524,0.177191
2.132,0.312528,0.178079
2.133,0.311527,0.178964
2.134,0.310521,0.179846
2.135,0.30951,0.180725
2.136,0.308494,0.181602
2.137,0.307473,0.182475
2.138,0.306447,0.183345
2.139,0.305416,0.184213
2.14,0.30438,0.185078
2.141,0.30334,0.185939
2.142,0.302295,0.186798
2.143,0.301244,0.187654
2.144,0.300189,0.188506
2.145,0.299129,0.189356
2.146,0.298065,0.190203
2.147,0.296995,0.191046
2.148,0.295921,0.191887
2.149,0.294842,0.192724
2.15,0.293759,0.193558
2.151,0.292671,0.19439
2.152,0.291578,0.195218
2.153,0.29048,0.196043
2.154,0.289378,0.196865
2.155,0.288271,0.197683
2.156,0.287159,0.198499
2.157,0.286043,0.199311
2.158,0.284922,0.20012
2.159,0.283797,0.200926
2.16,0.282667,0.201729
2.161,0.281533,0.202529
2.162,0.280394,0.203325
2.163,0.279251,0.204118
2.164,0.278103,0.204908
2.165,0.276951,0.205694
2.166,0.275794,0.206477
2.167,0.274633,0.207257
2.168,0.273467,0.208034
2.169,0.272298,0.208807
2.17,0.271123,0.209577
2.171,0.269945,0.210343
2.172,0.268762,0.211106
2.173,0.267575,0.211866
2.174,0.266383,0.212623
2.175,0.265188,0.213376
2.176,0.263988,0.214125
2.177,0.262784,0.214871
2.178,0.261575,0.215614
2.179,0.260363,0.216353
2.18,0.259146,0.217089
2.181,0.257925,0.217821
2.182,0.2567,0.21855
2.183,0.255471,0.219275
2.184,0.254238,0.219997
2.185,0.253,0.220715
2.186,0.251759,0.22143
2.187,0.250514,0.222141
2.188,0.249264,0.222849
2.189,0.248011,0.223553
2.19,0.246754,0.224254
2.191,0.245492,0.22495
2.192,0.244227,0.225644
2.193,0.242958,0.226333
2.194,0.241685,0.22702
2.195,0.240408,0.227702
2.196,0.239128,0.228381
2.197,0.237843,0.229056
2.198,0.236555,0.229727
2.199,0.235263,0.230395
2.2,0.233967,0.231059
2.201,0.232667,0.23172
2.202,0.231364,0.232376
2.203,0.230057,0.233029
2.204,0.228746,0.233679
2.205,0.227432,0.234324
2.206,0.226114,0.234966
2.207,0.224792,0.235604
2.208,0.223467,0.236238
2.209,0.222138,0.236869
2.21,0.220806,0.237495
2.211,0.21947,0.238118
2.212,0.21813,0.238737
2.213,0.216787,0.239353
2.214,0.215441,0.239964
2.215,0.214091,0.240572
2.216,0.212738,0.241175
2.217,0.211381,0.241775
2.218,0.210021,0.242371
2.219,0.208658,0.242963
2.22,0.207291,0.243552
2.221,0.205921,0.244136
2.222,0.204548,0.244716
2.223,0.203171,0.245293
2.224,0.201791,0.245865
2.225,0.200408,0.246434
2.226,0.199022,0.246999
2.227,0.197633,0.24756
2.228,0.19624,0.248116
2.229,0.194844,0.248669
2.23,0.193445,0.249218
2.231,0.192043,0.249763
2.232,0.190638,0.250304
2.233,0.18923,0.250841
2.234,0.187819,0.251373
2.235,0.186405,0.251902
2.236,0.184988,0.252427
2.237,0.183568,0.252948
2.238,0.182145,0.253465
2.239,0.180719,0.253977
2.24,0.17929,0.254486
2.241,0.177858,0.25499
2.242,0.176423,0.255491
2.243,0.174986,0.255987
2.244,0.173546,0.25648
2.245,0.172103,0.256968
2.246,0.170657,0.257452
2.247,0.169209,0.257932
2.248,0.167758,0.258408
2.249,0.166304,0.258879
2.25,0.164847,0.259347
2.251,0.163388,0.25981
2.252,0.161927,0.260269
2.253,0.160462,0.260724
2.254,0.158995,0.261175
2.255,0.157526,0.261622
2.256,0.156054,0.262065
2.257,0.154579,0.262503
2.258,0.153103,0.262937
2.259,0.151623,0.263367
2.26,0.150141,0.263793
2.261,0.148657,0.264214
2.262,0.147171,0.264632
2.263,0.145682,0.265045
2.264,0.14419,0.265454
2.265,0.142697,0.265858
2.266,0.141201,0.266259
2.267,0.139703,0.266655
2.268,0.138202,0.267046
2.269,0.1367,0.267434
2.27,0.135195,0.267817
2.271,0.133688,0.268196
2.272,0.132179,0.268571
2.273,0.130668,0.268941
2.274,0.129155,0.269307
2.275,0.127639,0.269669
2.276,0.126122,0.270027
2.277,0.124603,0.27038
2.278,0.123081,0.270729
2.279,0.121558,0.271073
2.28,0.120033,0.271413
2.281,0.118505,0.271749
2.282,0.116976,0.272081
2.283,0.115445,0.272408
2.284,0.113912,0.272731
2.285,0.112378,0.273049
2.286,0.110841,0.273363
2.287,0.109303,0.273673
2.288,0.107763,0.273978
2.289,0.106221,0.274279
2.29,0.104678,0.274576
2.291,0.103133,0.274868
2.292,0.101586,0.275155
2.293,0.100038,0.275439
2.294,0.098488,0.275718
2.295,0.096936,0.275992
2.296,0.095383,0.276262
2.297,0.093829,0.276528
2.298,0.092273,0.276789
2.299,0.090715,0.277046
2.3,0.089156,0.277299
2.301,0.087596,0.277547
2.302,0.086034,0.27779
2.303,0.08447,0.278029
2.304,0.082906,0.278264
2.305,0.08134,0.278494
2.306,0.079773,0.27872
2.307,0.078204,0.278941
2.308,0.076634,0.279158
2.309,0.075063,0.279371
2.31,0.073491,0.279579
2.311,0.071918,0.279782
2.312,0.070343,0.279981
2.313,0.068768,0.280176
2.314,0.067191,0.280366
2.315,0.065613,0.280551
2.316,0.064034,0.280732
2.317,0.062455,0.280909
2.318,0.060874,0.281081
2.319,0.059292,0.281249
2.32,0.057709,0.281412
2.321,0.056125,0.28157
2.322,0.054541,0.281724
2.323,0.052955,0.281874
2.324,0.051369,0.282019
2.325,0.049782,0.28216
2.326,0.048194,0.282296
2.327,0.046605,0.282427
2.328,0.045016,0.282554
2.329,0.043425,0.282677
2.33,0.041835,0.282795
2.331,0.040243,0.282908
2.332,0.038651,0.283017
2.333,0.037058,0.283122
2.334,0.035465,0.283222
2.335,0.033871,0.283317
2.336,0.032276,0.283408
2.337,0.030681,0.283494
2.338,0.029085,0.283576
2.339,0.027489,0.283653
2.34,0.025893,0.283726
2.341,0.024296,0.283794
2.342,0.022699,0.283858
2.343,0.021101,0.283917
2.344,0.019503,0.283972
2.345,0.017905,0.284022
2.346,0.016307,0.284067
2.347,0.014708,0.284108
2.348,0.013109,0.284144
2.349,0.01151,0.284176
2.35,0.00991,0.284204
2.351,0.008311,0.284226
2.352,0.006711,0.284245
2.353,0.005111,0.284258
2.354,0.003511,0.284268
2.355,0.001911,0.284272
2.356,0.000311,0.284272
2.357,-0.001289,0.284268
2.358,-0.002889,0.284259
2.359,-0.004489,0.284245
2.36,-0.006089,0.284227
2.361,-0.007688,0.284205
2.362,-0.009288,0.284177
2.363,-0.010887,0.284146
2.364,-0.012487,0.284109
2.365,-0.014086,0.284069
2.366,-0.015685,0.284023
2.367,-0.017283,0.283973
2.368,-0.018882,0.283919
2.369,-0.02048,0.28386
2.37,-0.022078,0.283796
2.371,-0.023675,0.283728
2.372,-0.025272,0.283656
2.373,-0.026869,0.283579
2.374,-0.028465,0.283497
2.375,-0.03006,0.283411
2.376,-0.031656,0.28332
2.377,-0.03325,0.283225
2.378,-0.034845,0.283125
2.379,-0.036438,0.283021
2.38,-0.038031,0.282912
2.381,-0.039624,0.282799
2.382,-0.041216,0.282681
2.383,-0.042807,0.282559
2.384,-0.044397,0.282432
2.385,-0.045987,0.2823
2.386,-0.047576,0.282164
2.387,-0.049164,0.282024
2.388,-0.050752,0.281879
2.389,-0.052338,0.28173
2.39,-0.053924,0.281576
2.391,-0.055509,0.281417
2.392,-0.057093,0.281254
2.393,-0.058676,0.281087
2.394,-0.060259,0.280915
2.395,-0.06184,0.280739
2.396,-0.06342,0.280558
2.397,-0.064999,0.280372
2.398,-0.066578,0.280182
2.399,-0.068155,0.279988
2.4,-0.069731,0.279789
2.401,-0.071306,0.279586
2.402,-0.072879,0.279378
2.403,-0.074452,0.279166
2.404,-0.076024,0.278949
2.405,-0.077594,0.278728
2.406,-0.079163,0.278503
2.407,-0.08073,0.278273
2.408,-0.082297,0.278038
2.409,-0.083862,0.277799
2.41,-0.085426,0.277556
2.411,-0.086988,0.277308
2.412,-0.088549,0.277056
2.413,-0.090109,0.276799
2.414,-0.091667,0.276538
2.415,-0.093224,0.276273
2.416,-0.094779,0.276003
2.417,-0.096332,0.275728
2.418,-0.097885,0.27545
2.419,-0.099435,0.275166
2.42,-0.100984,0.274879
2.421,-0.102531,0.274587
2.422,-0.104077,0.274291
2.423,-0.105621,0.27399
2.424,-0.107164,0.273685
2.425,-0.108704,0.273375
2.426,-0.110243,0.273062
2.427,-0.11178,0.272743
2.428,-0.113316,0.272421
2.429,-0.114849,0.272094
2.43,-0.116381,0.271763
2.431,-0.117911,0.271427
2.432,-0.119439,0.271087
2.433,-0.120965,0.270743
2.434,-0.122489,0.270394
2.435,-0.124011,0.270041
2.436,-0.125531,0.269684
2.437,-0.127049,0.269323
2.438,-0.128565,0.268957
2.439,-0.13008,0.268587
2.44,-0.131592,0.268212
2.441,-0.133101,0.267834
2.442,-0.134609,0.267451
2.443,-0.136115,0.267063
2.444,-0.137618,0.266672
2.445,-0.139119,0.266276
2.446,-0.140618,0.265876
2.447,-0.142115,0.265472
2.448,-0.14361,0.265063
2.449,-0.145102,0.26465
2.45,-0.146592,0.264233
2.451,-0.148079,0.263812
2.452,-0.149564,0.263387
2.453,-0.151047,0.262957
2.454,-0.152527,0.262523
2.455,-0.154005,0.262085
2.456,-0.155481,0.261643
2.457,-0.156954,0.261197
2.458,-0.158424,0.260746
2.459,-0.159892,0.260291
2.46,-0.161357,0.259832
2.461,-0.16282,0.259369
2.462,-0.16428,0.258902
2.463,-0.165738,0.258431
2.464,-0.167193,0.257955
2.465,-0.168645,0.257476
2.466,-0.170094,0.256992
2.467,-0.171541,0.256504
2.468,-0.172985,0.256012
2.469,-0.174426,0.255516
2.47,-0.175865,0.255016
2.471,-0.1773,0.254512
2.472,-0.178733,0.254004
2.473,-0.180163,0.253491
2.474,-0.18159,0.252975
2.475,-0.183014,0.252455
2.476,-0.184436,0.25193
2.477,-0.185854,0.251402
2.478,-0.187269,0.250869
2.479,-0.188682,0.250333
2.48,-0.190091,0.249792
2.481,-0.191497,0.249248
2.482,-0.1929,0.2487
2.483,-0.1943,0.248147
2.484,-0.195697,0.247591
2.485,-0.197091,0.24703
2.486,-0.198482,0.246466
2.487,-0.199869,0.245898
2.488,-0.201254,0.245326
2.489,-0.202635,0.24475
2.49,-0.204013,0.24417
2.491,-0.205387,0.243586
2.492,-0.206759,0.242998
2.493,-0.208127,0.242407
2.494,-0.209491,0.241811
2.495,-0.210853,0.241212
2.496,-0.212211,0.240608
2.497,-0.213565,0.240001
2.498,-0.214916,0.23939
2.499,-0.216264,0.238776
2.5,-0.217608,0.238157
2.501,-0.218949,0.237535
2.502,-0.220286,0.236909
2.503,-0.22162,0.236279
2.504,-0.22295,0.235645
2.505,-0.224277,0.235007
2.506,-0.2256,0.234366
2.507,-0.22692,0.233721
2.508,-0.228235,0.233072
2.509,-0.229547,0.23242
2.51,-0.230856,0.231764
2.511,-0.232161,0.231104
2.512,-0.233462,0.23044
2.513,-0.234759,0.229773
2.514,-0.236053,0.229102
2.515,-0.237343,0.228428
2.516,-0.238629,0.22775
2.517,-0.239911,0.227068
2.518,-0.241189,0.226382
2.519,-0.242464,0.225693
2.52,-0.243734,0.225
2.521,-0.245001,0.224304
2.522,-0.246264,0.223604
2.523,-0.247522,0.222901
2.524,-0.248777,0.222194
2.525,-0.250028,0.221483
2.526,-0.251275,0.220769
2.527,-0.252518,0.220052
2.528,-0.253757,0.21933
2.529,-0.254992,0.218606
2.53,-0.256222,0.217878
2.531,-0.257449,0.217146
2.532,-0.258671,0.216411
2.533,-0.25989,0.215672
2.534,-0.261104,0.21493
2.535,-0.262314,0.214185
2.536,-0.26352,0.213436
2.537,-0.264721,0.212684
2.538,-0.265919,0.211928
2.539,-0.267112,0.211169
2.54,-0.268301,0.210407
2.541,-0.269485,0.209641
2.542,-0.270666,0.208872
2.543,-0.271841,0.2081
2.544,-0.273013,0.207324
2.545,-0.27418,0.206545
2.546,-0.275343,0.205762
2.547,-0.276501,0.204977
2.548,-0.277655,0.204188
2.549,-0.278805,0.203395
2.55,-0.27995,0.2026
2.551,-0.28109,0.201801
2.552,-0.282227,0.200999
2.553,-0.283358,0.200194
2.554,-0.284485,0.199386
2.555,-0.285608,0.198574
2.556,-0.286726,0.19776
2.557,-0.287839,0.196942
2.558,-0.288948,0.196121
2.559,-0.290052,0.195297
2.56,-0.291151,0.19447
2.561,-0.292246,0.193639
2.562,-0.293336,0.192806
2.563,-0.294421,0.191969
2.564,-0.295502,0.19113
2.565,-0.296578,0.190287
2.566,-0.297649,0.189441
2.567,-0.298716,0.188593
2.568,-0.299778,0.187741
2.569,-0.300835,0.186886
2.57,-0.301887,0.186029
2.571,-0.302934,0.185168
2.572,-0.303976,0.184304
2.573,-0.305014,0.183438
2.574,-0.306047,0.182568
2.575,-0.307074,0.181696
2.576,-0.308097,0.18082
2.577,-0.309115,0.179942
2.578,-0.310128,0.179061
2.579,-0.311136,0.178177
2.58,-0.312139,0.17729
2.581,-0.313137,0.176401
2.582,-0.31413,0.175508
2.583,-0.315118,0.174613
2.584,-0.316101,0.173715
2.585,-0.317079,0.172814
2.586,-0.318052,0.171911
2.587,-0.31902,0.171005
2.588,-0.319982,0.170096
2.589,-0.32094,0.169184
2.59,-0.321892,0.168269
2.591,-0.32284,0.167352
2.592,-0.323782,0.166432
2.593,-0.324719,0.16551
2.594,-0.32565,0.164585
2.595,-0.326577,0.163657
2.596,-0.327498,0.162727
2.597,-0.328414,0.161794
2.598,-0.329325,0.160858
2.599,-0.33023,0.15992
2.6,-0.331131,0.158979
2.601,-0.332026,0.158036
2.602,-0.332915,0.157091
2.603,-0.333799,0.156142
2.604,-0.334678,0.155192
2.605,-0.335552,0.154238
2.606,-0.33642,0.153283
2.607,-0.337283,0.152325
2.608,-0.33814,0.151364
2.609,-0.338992,0.150401
2.61,-0.339839,0.149436
2.611,-0.34068,0.148468
2.612,-0.341516,0.147498
2.613,-0.342346,0.146526
2.614,-0.343171,0.145551
2.615,-0.34399,0.144574
2.616,-0.344804,0.143594
2.617,-0.345612,0.142612
2.618,-0.346415,0.141628
2.619,-0.347212,0.140642
2.62,-0.348004,0.139654
2.621,-0.34879,0.138663
2.622,-0.34957,0.13767
2.623,-0.350345,0.136675
2.624,-0.351115,0.135677
2.625,-0.351878,0.134678
2.626,-0.352636,0.133676
2.627,-0.353389,0.132673
2.628,-0.354135,0.131667
2.629,-0.354877,0.130659
2.63,-0.355612,0.129649
2.631,-0.356342,0.128636
2.632,-0.357066,0.127622
2.633,-0.357784,0.126606
2.634,-0.358497,0.125588
2.635,-0.359203,0.124567
2.636,-0.359904,0.123545
2.637,-0.3606,0.122521
2.638,-0.361289,0.121495
2.639,-0.361973,0.120467
2.64,-0.362651,0.119436
2.641,-0.363323,0.118405
2.642,-0.36399,0.117371
2.643,-0.36465,0.116335
2.644,-0.365305,0.115297
2.645,-0.365954,0.114258
2.646,-0.366597,0.113217
2.647,-0.367234,0.112174
2.648,-0.367865,0.111129
2.649,-0.368491,0.110082
2.65,-0.36911,0.109034
2.651,-0.369724,0.107984
2.652,-0.370331,0.106932
2.653,-0.370933,0.105878
2.654,-0.371529,0.104823
2.655,-0.372119,0.103766
2.656,-0.372703,0.102708
2.657,-0.373281,0.101647
2.658,-0.373853,0.100586
2.659,-0.374419,0.099522
2.66,-0.374979,0.098457
2.661,-0.375533,0.097391
2.662,-0.376081,0.096323
2.663,-0.376623,0.095253
2.664,-0.377159,0.094182
2.665,-0.377689,0.093109
2.666,-0.378212,0.092035
2.667,-0.37873,0.090959
2.668,-0.379242,0.089882
2.669,-0.379748,0.088804
2.67,-0.380247,0.087724
2.671,-0.380741,0.086642
2.672,-0.381228,0.08556
2.673,-0.38171,0.084475
2.674,-0.382185,0.08339
2.675,-0.382654,0.082303
2.676,-0.383117,0.081215
2.677,-0.383574,0.080126
2.678,-0.384025,0.079035
2.679,-0.384469,0.077943
2.68,-0.384908,0.07685
2.681,-0.38534,0.075756
2.682,-0.385766,0.07466
2.683,-0.386186,0.073563
2.684,-0.3866,0.072465
2.685,-0.387007,0.071366
2.686,-0.387409,0.070266
2.687,-0.387804,0.069165
2.688,-0.388193,0.068062
2.689,-0.388576,0.066959
2.69,-0.388952,0.065854
2.691,-0.389323,0.064748
2.692,-0.389687,0.063642
2.693,-0.390044,0.062534
2.694,-0.390396,0.061425
2.695,-0.390741,0.060316
2.696,-0.391081,0.059205
2.697,-0.391413,0.058093
2.698,-0.39174,0.056981
2.699,-0.39206,0.055868
2.7,-0.392374,0.054753
2.701,-0.392682,0.053638
2.702,-0.392984,0.052522
2.703,-0.393279,0.051405
2.704,-0.393568,0.050287
2.705,-0.393851,0.049169
2.706,-0.394127,0.04805
2.707,-0.394397,0.04693
2.708,-0.394661,0.045809
2.709,-0.394918,0.044687
2.71,-0.395169,0.043565
2.711,-0.395414,0.042442
2.712,-0.395652,0.041319
2.713,-0.395884,0.040194
2.714,-0.39611,0.03907
2.715,-0.39633,0.037944
2.716,-0.396543,0.036818
2.717,-0.396749,0.035691
2.718,-0.39695,0.034564
2.719,-0.397144,0.033436
2.72,-0.397331,0.032308
2.721,-0.397513,0.031179
2.722,-0.397688,0.03005
2.723,-0.397856,0.02892
2.724,-0.398019,0.027789
2.725,-0.398175,0.026659
2.726,-0.398324,0.025528
2.727,-0.398467,0.024396
2.728,-0.398604,0.023264
2.729,-0.398734,0.022132
2.73,-0.398858,0.020999
2.731,-0.398976,0.019866
2.732,-0.399087,0.018733
2.733,-0.399192,0.017599
2.734,-0.39929,0.016465
2.735,-0.399382,0.015331
2.736,-0.399468,0.014197
2.737,-0.399547,0.013062
2.738,-0.39962,0.011927
2.739,-0.399687,0.010793
2.74,-0.399747,0.009657
2.741,-0.399801,0.008522
2.742,-0.399848,0.007387
2.743,-0.399889,0.006251
2.744,-0.399923,0.005115
2.745,-0.399951,0.00398
2.746,-0.399973,0.002844
2.747,-0.399989,0.001708
2.748,-0.399997,0.000572
2.749,-0.4,-0.000564
2.75,-0.399996,-0.0017
2.751,-0.399986,-0.002835
2.752,-0.399969,-0.003971
2.753,-0.399946,-0.005107
2.754,-0.399917,-0.006242
2.755,-0.399881,-0.007378
2.756,-0.399838,-0.008513
2.757,-0.39979,-0.009649
2.758,-0.399735,-0.010784
2.759,-0.399673,-0.011919
2.76,-0.399605,-0.013053
2.761,-0.399531,-0.014188
2.762,-0.39945,-0.015322
2.763,-0.399363,-0.016456
2.764,-0.39927,-0.01759
2.765,-0.39917,-0.018723
2.766,-0.399064,-0.019857
2.767,-0.398951,-0.020989
2.768,-0.398832,-0.022122
2.769,-0.398707,-0.023254
2.77,-0.398575,-0.024386
2.771,-0.398437,-0.025517
2.772,-0.398293,-0.026648
2.773,-0.398142,-0.027779
2.774,-0.397985,-0.028909
2.775,-0.397821,-0.030038
2.776,-0.397651,-0.031168
2.777,-0.397475,-0.032296
2.778,-0.397292,-0.033424
2.779,-0.397103,-0.034552
2.78,-0.396908,-0.035679
2.781,-0.396706,-0.036805
2.782,-0.396498,-0.037931
2.783,-0.396283,-0.039057
2.784,-0.396063,-0.040181
2.785,-0.395835,-0.041305
2.786,-0.395602,-0.042428
2.787,-0.395362,-0.043551
2.788,-0.395116,-0.044673
2.789,-0.394864,-0.045794
2.79,-0.394605,-0.046915
2.791,-0.39434,-0.048034
2.792,-0.394069,-0.049153
2.793,-0.393791,-0.050272
2.794,-0.393507,-0.051389
2.795,-0.393217,-0.052505
2.796,-0.39292,-0.053621
2.797,-0.392617,-0.054736
2.798,-0.392308,-0.05585
2.799,-0.391993,-0.056963
2.8,-0.391671,-0.058075
2.801,-0.391343,-0.059186
2.802,-0.391009,-0.060297
2.803,-0.390668,-0.061406
2.804,-0.390322,-0.062514
2.805,-0.389969,-0.063621
2.806,-0.38961,-0.064728
2.807,-0.389244,-0.065833
2.808,-0.388873,-0.066937
2.809,-0.388495,-0.06804
2.81,-0.388111,-0.069142
2.811,-0.38772,-0.070243
2.812,-0.387324,-0.071343
2.813,-0.386921,-0.072441
2.814,-0.386512,-0.073539
2.815,-0.386097,-0.074635
2.816,-0.385676,-0.07573
2.817,-0.385248,-0.076824
2.818,-0.384815,-0.077917
2.819,-0.384375,-0.079008
2.82,-0.383929,-0.080098
2.821,-0.383477,-0.081187
2.822,-0.383019,-0.082275
2.823,-0.382555,-0.083361
2.824,-0.382084,-0.084446
2.825,-0.381608,-0.085529
2.826,-0.381125,-0.086611
2.827,-0.380636,-0.087692
2.828,-0.380141,-0.088772
2.829,-0.379641,-0.08985
2.83,-0.379134,-0.090926
2.831,-0.378621,-0.092001
2.832,-0.378101,-0.093075
2.833,-0.377576,-0.094147
2.834,-0.377045,-0.095217
2.835,-0.376508,-0.096286
2.836,-0.375965,-0.097354
2.837,-0.375415,-0.09842
2.838,-0.37486,-0.099484
2.839,-0.374299,-0.100547
2.84,-0.373731,-0.101608
2.841,-0.373158,-0.102668
2.842,-0.372579,-0.103725
2.843,-0.371994,-0.104782
2.844,-0.371403,-0.105836
2.845,-0.370806,-0.106889
2.846,-0.370203,-0.10794
2.847,-0.369594,-0.108989
2.848,-0.368979,-0.110037
2.849,-0.368358,-0.111083
2.85,-0.367731,-0.112127
2.851,-0.367099,-0.113169
2.852,-0.36646,-0.11421
2.853,-0.365816,-0.115249
2.854,-0.365166,-0.116285
2.855,-0.36451,-0.11732
2.856,-0.363848,-0.118353
2.857,-0.363181,-0.119385
2.858,-0.362507,-0.120414
2.859,-0.361828,-0.121441
2.86,-0.361143,-0.122467
2.861,-0.360452,-0.12349
2.862,-0.359756,-0.124511
2.863,-0.359053,-0.125531
2.864,-0.358345,-0.126548
2.865,-0.357632,-0.127564
2.866,-0.356912,-0.128577
2.867,-0.356187,-0.129588
2.868,-0.355456,-0.130598
2.869,-0.354719,-0.131605
2.87,-0.353977,-0.13261
2.871,-0.353229,-0.133613
2.872,-0.352475,-0.134614
2.873,-0.351716,-0.135612
2.874,-0.350951,-0.136609
2.875,-0.350181,-0.137603
2.876,-0.349405,-0.138595
2.877,-0.348623,-0.139585
2.878,-0.347836,-0.140572
2.879,-0.347043,-0.141558
2.88,-0.346245,-0.142541
2.881,-0.345441,-0.143522
2.882,-0.344631,-0.1445
2.883,-0.343816,-0.145476
2.884,-0.342996,-0.14645
2.885,-0.34217,-0.147422
2.886,-0.341339,-0.148391
2.887,-0.340502,-0.149357
2.888,-0.339659,-0.150322
2.889,-0.338812,-0.151284
2.89,-0.337958,-0.152243
2.891,-0.3371,-0.1532
2.892,-0.336236,-0.154155
2.893,-0.335366,-0.155107
2.894,-0.334492,-0.156057
2.895,-0.333612,-0.157004
2.896,-0.332726,-0.157949
2.897,-0.331835,-0.158891
2.898,-0.330939,-0.159831
2.899,-0.330038,-0.160768
2.9,-0.329131,-0.161702
2.901,-0.32822,-0.162634
2.902,-0.327302,-0.163563
2.903,-0.32638,-0.16449
2.904,-0.325452,-0.165414
2.905,-0.32452,-0.166335
2.906,-0.323582,-0.167254
2.907,-0.322638,-0.16817
2.908,-0.32169,-0.169083
2.909,-0.320737,-0.169994
2.91,-0.319778,-0.170902
2.911,-0.318814,-0.171807
2.912,-0.317845,-0.17271
2.913,-0.316871,-0.173609
2.914,-0.315892,-0.174506
2.915,-0.314908,-0.1754
2.916,-0.313919,-0.176291
2.917,-0.312925,-0.17718
2.918,-0.311926,-0.178065
2.919,-0.310922,-0.178948
2.92,-0.309913,-0.179828
2.921,-0.308899,-0.180705
2.922,-0.30788,-0.181579
2.923,-0.306856,-0.182451
2.924,-0.305827,-0.183319
2.925,-0.304793,-0.184184
2.926,-0.303755,-0.185047
2.927,-0.302711,-0.185906
2.928,-0.301663,-0.186763
2.929,-0.30061,-0.187616
2.93,-0.299552,-0.188466
2.931,-0.298489,-0.189314
2.932,-0.297422,-0.190158
2.933,-0.29635,-0.191
2.934,-0.295273,-0.191838
2.935,-0.294191,-0.192673
2.936,-0.293104,-0.193506
2.937,-0.292013,-0.194335
2.938,-0.290918,-0.195161
2.939,-0.289817,-0.195983
2.94,-0.288712,-0.196803
2.941,-0.287602,-0.19762
2.942,-0.286488,-0.198433
2.943,-0.285369,-0.199243
2.944,-0.284246,-0.20005
2.945,-0.283118,-0.200854
2.946,-0.281985,-0.201655
2.947,-0.280848,-0.202452
2.948,-0.279707,-0.203246
2.949,-0.278561,-0.204037
2.95,-0.27741,-0.204825
2.951,-0.276255,-0.205609
2.952,-0.275096,-0.20639
2.953,-0.273932,-0.207168
2.954,-0.272764,-0.207942
2.955,-0.271591,-0.208713
2.956,-0.270415,-0.209481
2.957,-0.269234,-0.210245
2.958,-0.268048,-0.211006
2.959,-0.266858,-0.211764
2.96,-0.265664,-0.212518
2.961,-0.264466,-0.213269
2.962,-0.263264,-0.214017
2.963,-0.262057,-0.214761
2.964,-0.260846,-0.215501
2.965,-0.259631,-0.216238
2.966,-0.258412,-0.216972
2.967,-0.257188,-0.217702
2.968,-0.255961,-0.218429
2.969,-0.254729,-0.219152
2.97,-0.253494,-0.219872
2.971,-0.252254,-0.220588
2.972,-0.25101,-0.221301
2.973,-0.249762,-0.22201
2.974,-0.248511,-0.222715
2.975,-0.247255,-0.223417
2.976,-0.245995,-0.224116
2.977,-0.244732,-0.224811
2.978,-0.243464,-0.225502
2.979,-0.242193,-0.22619
2.98,-0.240917,-0.226874
2.981,-0.239638,-0.227554
2.982,-0.238355,-0.228231
2.983,-0.237068,-0.228904
2.984,-0.235778,-0.229573
2.985,-0.234483,-0.230239
2.986,-0.233185,-0.230901
2.987,-0.231883,-0.231559
2.988,-0.230578,-0.232214
2.989,-0.229268,-0.232865
2.99,-0.227956,-0.233512
2.991,-0.226639,-0.234156
2.992,-0.225319,-0.234795
2.993,-0.223995,-0.235431
2.994,-0.222668,-0.236063
2.995,-0.221337,-0.236692
2.996,-0.220002,-0.237316
2.997,-0.218664,-0.237937
2.998,-0.217323,-0.238554
2.999,-0.215978,-0.239168
3,-0.214629,-0.239777
3.001,-0.213277,-0.240382
3.002,-0.211922,-0.240984
3.003,-0.210563,-0.241582
3.004,-0.209201,-0.242176
3.005,-0.207836,-0.242766
3.006,-0.206467,-0.243352
3.007,-0.205095,-0.243935
