x,y2,y1
1.095,0.00371,0.4
1.105,0.00434,0.4
1.115,0.00493,0.4
1.125,0.00574,0.4
1.134,0.00636,0.4
1.145,0.0072,0.4
1.155,0.00791,0.4
1.164,0.00879,0.4
1.174,0.00954,0.4
1.184,0.01041,0.4
1.195,0.01116,0.4
1.204,0.01211,0.4
1.214,0.01294,0.4
1.224,0.01389,0.4
1.235,0.01473,0.4
1.244,0.01565,0.4
1.255,0.01649,0.4
1.264,0.01744,0.4
1.275,0.0183,0.4
1.284,0.01939,0.4
1.295,0.02034,0.4
1.304,0.02134,0.4
1.315,0.02221,0.4
1.325,0.02322,0.4
1.335,0.02406,0.4
1.344,0.02518,0.4
1.355,0.0261,0.4
1.365,0.02707,0.4
1.375,0.028,0.4
1.384,0.02893,0.4
1.395,0.02956,0.4
1.405,0.03044,0.4
1.414,0.03135,0.4
1.424,0.03235,0.4
1.434,0.03334,0.4
1.445,0.03446,0.4
1.454,0.03546,0.4
1.464,0.03644,0.4
1.474,0.03738,0.4
1.485,0.03834,0.4
1.494,0.03919,0.4
1.505,0.04016,0.4
1.514,0.04118,0.4
1.525,0.04223,0.4
1.534,0.04325,0.4
1.545,0.04442,0.4
1.554,0.04548,0.4
1.565,0.04656,0.4
1.575,0.04758,0.4
1.585,0.04864,0.4
1.594,0.04972,0.4
1.605,0.05076,0.4
1.615,0.0517,0.4
1.625,0.05266,0.4
1.634,0.05359,0.4
1.645,0.05458,0.4
1.655,0.0556,0.4
1.664,0.05665,0.4
1.675,0.05764,0.4
1.684,0.05874,0.4
1.694,0.05963,0.4
1.704,0.06058,0.4
1.715,0.06151,0.4
1.725,0.06251,0.4
1.734,0.06342,0.4
1.744,0.06431,0.4
1.755,0.06511,0.4
1.765,0.06594,0.4
1.774,0.06666,0.4
1.784,0.06746,0.4
1.794,0.06834,0.4
1.804,0.06935,0.4
1.815,0.07025,0.4
1.825,0.07124,0.4
1.834,0.07215,0.4
1.844,0.07314,0.4
1.855,0.07394,0.4
1.865,0.07487,0.4
1.874,0.07571,0.4
1.884,0.07659,0.4
1.895,0.07745,0.4
1.905,0.07835,0.4
1.914,0.0791,0.4
1.925,0.07997,0.4
1.934,0.08075,0.4
1.944,0.08156,0.4
1.954,0.08235,0.4
1.964,0.08325,0.4
1.975,0.08405,0.4
1.985,0.08495,0.4
1.994,0.08573,0.4
2.004,0.0866,0.4
2.015,0.08738,0.4
2.024,0.08819,0.4
2.034,0.0891,0.4
2.044,0.08991,0.4
2.055,0.09064,0.4
2.065,0.0915,0.4
2.075,0.09229,0.4
2.084,0.09282,0.4
2.095,0.09347,0.4
2.104,0.09418,0.4
2.114,0.09469,0.4
2.125,0.09546,0.4
2.135,0.09629,0.4
2.145,0.09714,0.4
2.155,0.098,0.4
2.164,0.09886,0.4
2.174,0.09943,0.4
2.184,0.10018,0.4
2.194,0.10092,0.4
2.204,0.10155,0.4
2.214,0.10224,0.4
2.224,0.10301,0.4
2.234,0.1036,0.4
2.244,0.10423,0.4
2.254,0.10483,0.4
2.265,0.10545,0.4
2.274,0.10597,0.4
2.284,0.10665,0.4
2.294,0.10726,0.4
2.305,0.10796,0.4
2.315,0.1086,0.4
2.324,0.10938,0.4
2.334,0.10999,0.4
2.345,0.11053,0.4
2.355,0.11089,0.4
2.364,0.11136,0.4
2.375,0.11183,0.4
2.385,0.11219,0.4
2.395,0.11265,0.4
2.404,0.11336,0.4
2.414,0.11389,0.4
2.424,0.11438,0.4
2.434,0.1149,0.4
2.444,0.11546,0.4
2.454,0.11593,0.4
2.464,0.11643,0.4
2.474,0.11682,0.4
2.484,0.1174,0.4
2.494,0.1178,0.4
2.504,0.11828,0.4
2.515,0.11871,0.4
2.524,0.1192,0.4
2.534,0.11958,0.4
2.544,0.12001,0.4
2.555,0.12029,0.4
2.565,0.12071,0.4
2.574,0.12112,0.4
2.584,0.12159,0.4
2.595,0.12203,0.4
2.605,0.12249,0.4
2.614,0.1228,0.4
2.625,0.1231,0.4
2.635,0.1233,0.4
2.645,0.12364,0.4
2.654,0.1239,0.4
2.664,0.12431,0.4
2.674,0.12454,0.4
2.684,0.12492,0.4
2.695,0.12515,0.4
2.704,0.12552,0.4
2.714,0.12581,0.4
2.724,0.12625,0.4
2.734,0.12645,0.4
2.744,0.12666,0.4
2.754,0.12676,0.4
2.765,0.12694,0.4
2.774,0.12709,0.4
2.784,0.12735,0.4
2.794,0.12758,0.4
2.804,0.12792,0.4
2.815,0.12814,0.4
2.825,0.12847,0.4
2.834,0.12868,0.4
2.845,0.12893,0.4
2.855,0.12907,0.4
2.865,0.12927,0.4
2.875,0.12936,0.4
2.884,0.12959,0.4
2.895,0.12964,0.4
2.905,0.12979,0.4
2.914,0.1299,0.4
2.924,0.13014,0.4
2.934,0.13035,0.4
2.945,0.13067,0.4
2.954,0.1308,0.4
2.964,0.1311,0.4
2.974,0.13128,0.4
2.984,0.13136,0.4
2.994,0.1315,0.4
3.004,0.13168,0.4
3.015,0.13169,0.4
3.024,0.13173,0.4
3.034,0.1319,0.4
3.044,0.13207,0.4
3.054,0.13227,0.4
3.065,0.1325,0.4
3.075,0.1326,0.4
3.084,0.13274,0.4
3.095,0.13279,0.4
3.105,0.13297,0.4
3.115,0.13308,0.4
3.125,0.13335,0.4
3.134,0.13349,0.4
3.145,0.13374,0.4
3.155,0.13381,0.4
3.164,0.13386,0.4
3.174,0.13379,0.4
3.184,0.13383,0.4
3.195,0.13388,0.4
3.205,0.13401,0.4
3.214,0.13416,0.4
3.225,0.13431,0.4
3.234,0.13444,0.4
3.244,0.13448,0.4
3.254,0.13448,0.4
3.265,0.13459,0.4
3.274,0.13464,0.4
3.285,0.13468,0.4
3.294,0.13474,0.4
3.304,0.13494,0.4
3.315,0.13501,0.4
3.324,0.13527,0.4
3.334,0.13539,0.4
3.345,0.13553,0.4
3.355,0.13559,0.4
3.365,0.13576,0.4
3.375,0.13573,0.4
3.385,0.13579,0.4
3.395,0.13582,0.4
3.405,0.13586,0.4
3.414,0.13568,0.4
3.424,0.13576,0.4
3.435,0.13584,0.4
3.444,0.13594,0.4
3.455,0.13589,0.4
3.464,0.13602,0.4
3.475,0.136,0.4
3.484,0.1359,0.4
3.494,0.13568,0.4
3.504,0.13573,0.4
3.515,0.13567,0.4
3.524,0.13568,0.4
3.535,0.1357,0.4
3.544,0.13589,0.4
3.554,0.13585,0.4
3.565,0.13595,0.4
3.574,0.13592,0.4
3.585,0.13599,0.4
3.595,0.13588,0.4
3.605,0.13592,0.4
3.615,0.13586,0.4
3.625,0.13586,0.4
3.635,0.13573,0.4
3.644,0.13585,0.4
3.655,0.13584,0.4
3.664,0.13601,0.4
3.675,0.13607,0.4
3.685,0.13624,0.4
3.694,0.13626,0.4
3.704,0.13627,0.4
3.714,0.13608,0.4
3.724,0.13601,0.4
3.734,0.13594,0.4
3.744,0.13585,0.4
3.754,0.13575,0.4
3.765,0.1358,0.4
3.774,0.1358,0.4
3.785,0.13575,0.4
3.794,0.13574,0.4
3.804,0.13595,0.4
3.815,0.13582,0.4
3.824,0.13583,0.4
3.835,0.13583,0.4
3.845,0.13582,0.4
3.855,0.13559,0.4
3.865,0.13569,0.4
3.875,0.13572,0.4
3.885,0.13572,0.4
3.894,0.13577,0.4
3.905,0.13592,0.4
3.914,0.1359,0.4
3.925,0.13593,0.4
3.935,0.13594,0.4
3.944,0.136,0.4
3.954,0.13611,0.4
3.964,0.13629,0.4
3.974,0.13631,0.4
3.984,0.13642,0.4
3.994,0.1363,0.4
4.004,0.1361,0.4
4.015,0.1359,0.4
4.024,0.13584,0.4
4.035,0.13576,0.4
4.044,0.13589,0.4
4.054,0.13591,0.4
4.065,0.136,0.4
4.075,0.13594,0.4
4.085,0.13603,0.4
4.095,0.13593,0.4
4.104,0.13598,0.4
4.115,0.13592,0.4
4.124,0.13598,0.4
4.135,0.13596,0.4
4.144,0.13595,0.4
4.155,0.13587,0.4
4.164,0.13591,0.4
4.175,0.13586,0.4
4.184,0.13579,0.4
4.194,0.13583,0.4
4.204,0.13594,0.4
4.214,0.13578,0.4
4.225,0.1359,0.4
4.234,0.1359,0.4
4.245,0.13589,0.4
4.254,0.13578,0.4
4.265,0.13586,0.4
4.274,0.13582,0.4
4.285,0.13595,0.4
4.294,0.13595,0.4
4.304,0.13605,0.4
4.315,0.13605,0.4
4.325,0.13612,0.4
4.335,0.13593,0.4
4.345,0.13597,0.4
4.354,0.13596,0.4
4.365,0.13605,0.4
4.374,0.13594,0.4
4.385,0.13607,0.4
4.394,0.13604,0.4
4.405,0.13601,0.4
4.414,0.13597,0.4
4.425,0.13594,0.4
4.434,0.13593,0.4
4.444,0.13606,0.4
4.454,0.13612,0.4
4.464,0.13617,0.4
4.475,0.13622,0.4
4.484,0.13627,0.4
4.495,0.13615,0.4
4.504,0.13612,0.4
4.515,0.13607,0.4
4.524,0.13617,0.4
4.535,0.13604,0.4
4.544,0.13599,0.4
4.554,0.13602,0.4
4.565,0.13613,0.4
4.575,0.13609,0.4
4.585,0.13616,0.4
4.594,0.13622,0.4
4.604,0.13625,0.4
4.615,0.13611,0.4
4.624,0.13612,0.4
4.635,0.13608,0.4
4.644,0.1361,0.4
4.655,0.13599,0.4
4.664,0.13606,0.4
4.675,0.13604,0.4
4.684,0.13614,0.4
4.694,0.13614,0.4
4.705,0.13621,0.4
4.714,0.13612,0.4
4.725,0.13615,0.4
4.734,0.13607,0.4
4.745,0.13608,0.4
4.754,0.13609,0.4
4.765,0.13615,0.4
4.774,0.13605,0.4
4.785,0.13613,0.4
4.795,0.13623,0.4
4.804,0.13629,0.4
4.815,0.13644,0.4
4.825,0.13655,0.4
4.835,0.13647,0.4
4.844,0.13632,0.4
4.854,0.13625,0.4
4.865,0.13618,0.4
4.874,0.13607,0.4
4.885,0.136,0.4
4.894,0.13597,0.4
4.905,0.13593,0.4
4.914,0.13585,0.4
4.925,0.13599,0.4
4.934,0.13613,0.4
4.944,0.13622,0.4
4.955,0.13623,0.4
4.964,0.13636,0.4
4.975,0.13622,0.4
4.984,0.13629,0.4
