x,y2,y1
3.595,0.04081,0.4
3.605,0.04088,0.4
3.615,0.04086,0.4
3.625,0.04094,0.4
3.635,0.04099,0.4
3.644,0.04108,0.4
3.655,0.04097,0.4
3.664,0.0411,0.4
3.675,0.04098,0.4
3.685,0.04093,0.4
3.694,0.04088,0.4
3.704,0.04089,0.4
3.714,0.04077,0.4
3.724,0.04087,0.4
3.734,0.04078,0.4
3.744,0.0408,0.4
3.754,0.04087,0.4
3.765,0.04092,0.4
3.774,0.04077,0.4
3.785,0.0408,0.4
3.794,0.04068,0.4
3.804,0.04064,0.4
3.815,0.04068,0.4
3.824,0.04077,0.4
3.835,0.04084,0.4
3.845,0.041,0.4
3.855,0.04093,0.4
3.865,0.04087,0.4
3.875,0.04087,0.4
3.885,0.04082,0.4
3.894,0.0407,0.4
3.905,0.04075,0.4
3.914,0.04065,0.4
3.925,0.04067,0.4
3.935,0.04069,0.4
3.944,0.04083,0.4
3.954,0.04079,0.4
3.964,0.04088,0.4
3.974,0.04073,0.4
3.984,0.04079,0.4
3.994,0.04077,0.4
4.004,0.04086,0.4
4.015,0.04089,0.4
4.024,0.04094,0.4
4.035,0.04073,0.4
4.044,0.0407,0.4
4.054,0.04068,0.4
4.065,0.04073,0.4
4.075,0.0408,0.4
4.085,0.04103,0.4
4.095,0.04102,0.4
4.104,0.04112,0.4
4.115,0.04108,0.4
4.124,0.04116,0.4
4.135,0.0412,0.4
4.144,0.04128,0.4
4.155,0.04109,0.4
4.164,0.04106,0.4
4.175,0.04098,0.4
4.184,0.04092,0.4
4.194,0.04087,0.4
4.204,0.04097,0.4
4.214,0.04096,0.4
4.225,0.04106,0.4
4.234,0.04101,0.4
4.245,0.04085,0.4
4.254,0.04079,0.4
4.265,0.04086,0.4
4.274,0.04086,0.4
4.285,0.0409,0.4
4.294,0.0411,0.4
4.304,0.04122,0.4
4.315,0.04114,0.4
4.325,0.04105,0.4
4.335,0.04097,0.4
4.345,0.04095,0.4
4.354,0.04088,0.4
4.365,0.04094,0.4
4.374,0.04096,0.4
4.385,0.04104,0.4
4.394,0.04091,0.4
4.405,0.04086,0.4
4.414,0.0408,0.4
4.425,0.04078,0.4
4.434,0.0407,0.4
4.444,0.04083,0.4
4.454,0.04085,0.4
4.464,0.04089,0.4
4.475,0.04084,0.4
4.484,0.04097,0.4
4.495,0.04089,0.4
4.504,0.04101,0.4
4.515,0.041,0.4
4.524,0.04098,0.4
4.535,0.04081,0.4
4.544,0.04085,0.4
4.554,0.04072,0.4
4.565,0.04063,0.4
4.575,0.04073,0.4
4.585,0.04087,0.4
4.594,0.04081,0.4
4.604,0.04092,0.4
4.615,0.04113,0.4
4.624,0.0412,0.4
4.635,0.04118,0.4
4.644,0.04126,0.4
4.655,0.04116,0.4
4.664,0.04105,0.4
4.675,0.04096,0.4
4.684,0.04093,0.4
4.694,0.04095,0.4
4.705,0.04097,0.4
4.714,0.04098,0.4
4.725,0.04105,0.4
4.734,0.04101,0.4
4.745,0.04103,0.4
4.754,0.04098,0.4
4.765,0.04102,0.4
4.774,0.04098,0.4
4.785,0.04109,0.4
4.795,0.04109,0.4
4.804,0.04129,0.4
4.815,0.04132,0.4
4.825,0.04137,0.4
4.835,0.04139,0.4
4.844,0.04144,0.4
4.854,0.04137,0.4
4.865,0.04136,0.4
4.874,0.04134,0.4
4.885,0.04133,0.4
4.894,0.04123,0.4
4.905,0.04111,0.4
4.914,0.04112,0.4
4.925,0.04116,0.4
4.934,0.0412,0.4
4.944,0.04119,0.4
4.955,0.04125,0.4
4.964,0.04114,0.4
4.975,0.04115,0.4
4.984,0.04114,0.4
